climate_bin,yield_25th,yield_50th,yield_75th,yield_95th
1,4.279653,4.840356,6.625452,29.582348
2,4.279653,4.485,10.22,22.92
3,3.46115,4.840356,10.493160000000001,10.493160000000001
4,2.174155,4.52,4.52,15.5
5,2.6322959999999997,4.52,10.22,15.5
6,3.3527760000000004,4.52,10.22,15.5
7,3.3527760000000004,4.52,8.61,15.5
8,3.3527760000000004,4.52,10.22,15.5
9,3.3527760000000004,3.3527760000000004,15.5,24.07
10,4.83,15.5,21.99,36.82
11,4.279653,4.840356,10.79,29.582348
12,4.279653,4.279653,4.840356,10.493160000000001
13,3.907456,4.279653,6.6712240000000005,10.493160000000001
14,3.44432,4.840356,7.09,15.5
15,3.3527760000000004,4.840356,8.002805,15.5
16,3.3527760000000004,4.840356,6.6712240000000005,15.5
17,3.3527760000000004,4.840356,6.6712240000000005,29.582348
18,3.3527760000000004,3.3527760000000004,6.6712240000000005,15.5
19,6.6712240000000005,15.5,24.07,24.07
20,6.6712240000000005,14.13,29.582348,36.82
21,4.840356,10.22,10.493160000000001,29.582348
22,4.840356,6.28472,10.22,15.193732
23,4.840356,6.6712240000000005,6.6712240000000005,17.93
24,4.840356,4.840356,6.6712240000000005,10.22
25,4.840356,6.6712240000000005,6.6712240000000005,11.83
26,5.629918,6.6712240000000005,6.6712240000000005,20.299999
27,6.6712240000000005,6.6712240000000005,10.22,20.299999
28,6.6712240000000005,6.6712240000000005,6.6712240000000005,15.5
29,6.6712240000000005,6.6712240000000005,10.493160000000001,24.07
30,6.6712240000000005,10.317772999999999,13.49,29.582348
31,6.625452,10.22,10.79,29.582348
32,3.44432,10.22,17.93,17.93
33,4.840356,6.6712240000000005,10.22,29.582348
34,5.629918,6.6712240000000005,10.493160000000001,11.83
35,5.629918,10.22,10.493160000000001,11.408594
36,6.6712240000000005,10.493160000000001,10.493160000000001,11.408594
37,6.6712240000000005,10.493160000000001,10.493160000000001,11.408594
38,8.39,11.408594,11.408594,20.299999
39,7.209042,11.408594,19.16,20.299999
40,10.317772999999999,12.79,12.79,22.92
41,6.625452,6.625452,6.625452,10.79
42,10.493160000000001,10.493160000000001,17.93,17.93
43,8.284676,10.493160000000001,10.493160000000001,13.685735999999999
44,10.22,10.493160000000001,10.493160000000001,13.685735999999999
45,10.493160000000001,10.493160000000001,10.493160000000001,13.685735999999999
46,10.493160000000001,11.408594,11.408594,17.93
47,11.408594,11.408594,11.408594,20.299999
48,11.408594,11.408594,19.16,20.299999
49,11.408594,12.77,19.16,20.299999
50,12.79,12.79,12.79,21.99
51,10.493160000000001,10.493160000000001,10.493160000000001,10.493160000000001
52,10.493160000000001,10.493160000000001,10.493160000000001,10.493160000000001
53,10.493160000000001,10.493160000000001,10.493160000000001,10.493160000000001
54,10.493160000000001,10.493160000000001,10.493160000000001,10.493160000000001
55,10.493160000000001,10.493160000000001,10.493160000000001,10.493160000000001
56,10.493160000000001,10.493160000000001,10.493160000000001,10.493160000000001
57,10.493160000000001,10.493160000000001,10.493160000000001,10.493160000000001
58,10.493160000000001,10.493160000000001,10.493160000000001,10.493160000000001
59,10.493160000000001,10.493160000000001,10.493160000000001,11.408594
60,10.22,11.408594,19.16,22.92
61,10.493160000000001,10.493160000000001,26.879998999999998,26.879998999999998
62,10.493160000000001,10.493160000000001,10.493160000000001,17.93
63,10.493160000000001,10.493160000000001,10.493160000000001,10.493160000000001
64,10.493160000000001,10.493160000000001,10.493160000000001,11.408594
65,10.493160000000001,10.493160000000001,10.493160000000001,11.408594
66,10.493160000000001,10.493160000000001,10.493160000000001,11.408594
67,10.493160000000001,10.493160000000001,10.493160000000001,11.408594
68,5.629918,10.493160000000001,11.408594,19.16
69,11.408594,11.408594,19.16,22.92
70,7.769744,12.79,14.898685,22.92
71,10.79,26.879998999999998,26.879998999999998,26.879998999999998
72,5.85,16.986964999999998,17.93,22.655403
73,5.629918,10.493160000000001,10.493160000000001,11.83
74,7.209042,7.209042,10.493160000000001,11.408594
75,5.629918,7.209042,10.22,19.16
76,7.209042,11.408594,11.408594,19.16
77,7.209042,11.408594,11.408594,19.16
78,7.209042,12.083727,14.898685,22.92
79,5.629918,14.898685,14.898685,19.16
80,4.7259269999999995,7.84,12.79,21.99
81,10.79,22.471493,26.879998999999998,33.349998
82,5.85,17.93,22.92,33.349998
83,10.22,10.28,17.93,22.92
84,10.28,11.317051,12.083727,22.655403
85,7.769744,11.317051,11.317051,19.16
86,11.317051,11.317051,11.317051,14.898685
87,11.317051,11.317051,14.898685,19.956457
88,7.209042,8.627964,12.083727,14.898685
89,7.769744,8.627964,12.083727,12.083727
90,4.085123,8.627964,12.083727,21.99
91,5.85,10.11,13.844666,26.879998999999998
92,4.41,10.22,17.93,22.655403
93,5.85,10.22,17.93,22.655403
94,7.769744,7.769744,7.769744,14.03
95,7.481178,7.769744,9.300282000000001,11.317051
96,1.842311,4.085123,8.627964,12.083727
97,1.842311,4.085123,7.769744,11.317051
98,1.842311,4.085123,7.563772,11.317051
99,1.819425,4.085123,4.7259269999999995,8.627964
100,1.819425,1.842311,4.085123,8.627964
