climate_bin,yield_25th,yield_50th,yield_75th,yield_95th
1,0.183508,0.323837,0.323837,0.647675
2,0.161919,0.237481,0.323837,0.6476649999999999
3,0.107946,0.22668600000000003,0.29,0.496551
4,0.11874000000000001,0.215892,0.31304299999999996,0.430142
5,0.11874000000000001,0.22668600000000003,0.323837,0.399399
6,0.26,0.291454,0.399399,0.486234
7,0.22668600000000003,0.291454,0.431783,0.63688
8,0.215892,0.319268,0.35687199999999997,0.486234
9,0.1986,0.34044800000000003,0.416351,1.02
10,0.189143,0.368768,1.02,1.02
11,0.245885,0.29,0.430142,0.536131
12,0.319268,0.399399,0.399399,0.572113
13,0.215892,0.29,0.36946599999999996,0.530857
14,0.21234299999999998,0.319268,0.399399,0.530857
15,0.319268,0.35687199999999997,0.35687199999999997,0.35687199999999997
16,0.23791500000000002,0.35,0.35687199999999997,0.528934
17,0.245885,0.35,0.35687199999999997,0.756471
18,0.194302,0.245885,0.455845,1.02
19,0.215623,0.23642800000000003,0.367016,1.02
20,0.203328,0.23642800000000003,0.69805,1.02
21,0.23642800000000003,0.29,0.35,0.862642
22,0.319268,0.36946599999999996,0.530857,0.862642
23,0.36946599999999996,0.3716,0.530857,0.862642
24,0.21234299999999998,0.23642800000000003,0.36946599999999996,0.530857
25,0.21234299999999998,0.23642800000000003,0.356338,0.863566
26,0.319268,0.35687199999999997,0.35687199999999997,0.863566
27,0.29,0.35687199999999997,0.36946599999999996,1.008628
28,0.23642800000000003,0.35,0.51,1.008628
29,0.23642800000000003,0.23642800000000003,0.6692640000000001,1.02
30,0.141818,0.40779499999999996,1.008628,1.02
31,0.344764,0.36946599999999996,0.41141400000000006,0.862642
32,0.36946599999999996,0.85598,0.862642,0.862642
33,0.36946599999999996,0.530857,0.862642,0.9422709999999999
34,0.35,0.530857,0.862642,0.862642
35,0.21234299999999998,0.36946599999999996,0.530857,0.9024559999999999
36,0.21234299999999998,0.21234299999999998,0.530857,0.9024559999999999
37,0.21234299999999998,0.35,0.959966,1.008628
38,0.22657800000000003,0.36946599999999996,0.9024559999999999,1.008628
39,0.35,0.36946599999999996,0.9688129999999999,1.008628
40,0.368768,0.457025,1.008628,1.02
41,0.36946599999999996,0.41141400000000006,0.41141400000000006,0.8493709999999999
42,0.36946599999999996,0.36946599999999996,0.36946599999999996,0.8493709999999999
43,0.36946599999999996,0.36946599999999996,0.862642,0.862642
44,0.319268,0.676842,0.862642,0.9422709999999999
45,0.319268,0.530857,0.862642,0.9024559999999999
46,0.21234299999999998,0.319268,0.6692640000000001,0.93
47,0.21234299999999998,0.319268,0.9024559999999999,1.008628
48,0.319268,0.36946599999999996,0.9024559999999999,1.008628
49,0.319268,0.36946599999999996,0.623757,1.02
50,0.36946599999999996,0.47610399999999997,1.02,1.02
51,0.41141400000000006,0.41141400000000006,0.8493709999999999,0.8493709999999999
52,0.36946599999999996,0.36946599999999996,0.6370279999999999,0.8493709999999999
53,0.36946599999999996,0.36946599999999996,0.8493709999999999,0.862642
54,0.35,0.8493709999999999,0.8493709999999999,0.9422709999999999
55,0.319268,0.36946599999999996,0.676842,0.862642
56,0.319268,0.530857,0.8493709999999999,0.9422709999999999
57,0.226577,0.319268,0.530857,1.074985
58,0.319268,0.36946599999999996,0.623757,1.048442
59,0.36946599999999996,0.448064,1.02,1.048442
60,0.4,0.93,1.02,1.02
61,0.319268,0.8493709999999999,0.8493709999999999,0.8493709999999999
62,0.41141400000000006,0.8493709999999999,0.8493709999999999,0.8493709999999999
63,0.36946599999999996,0.41141400000000006,0.8493709999999999,0.8493709999999999
64,0.319268,0.36946599999999996,0.8493709999999999,0.9422709999999999
